clave1,uniTotal
20181126,30
20181127,40
20181128,21
20181129,25
20181130,44
20181201,1
20181203,23
20181204,42
20181205,37
20181207,33
20181210,29
20181211,23
20181212,27
20181213,33
20181214,60
20181217,32
20181218,25
20181219,41
20181220,32
20181221,39
20181224,20
20181226,30
20181227,26
20181228,48
20181231,22
20190102,36
20190103,25
20190104,49
20190108,47
20190109,50
20190110,47
20190111,73
20190114,41
20190115,42
20190116,53
20190117,38
20190118,40
20190119,1
20190121,69
20190122,34
20190123,38
20190124,32
20190125,42
20190127,1
20190128,51
20190129,60
20190130,51
20190131,55
20190201,60
20190204,32
20190205,60
20190206,39
20190207,23
20190208,54
20190211,46
20190212,37
20190213,43
20190214,46
20190215,52
20190217,1
20190218,41
20190219,33
20190220,79
20190221,56
20190222,52
20190225,44
20190226,35
20190227,36
20190301,51
20190304,34
20190305,54
20190306,30
20190307,37
20190308,47
20190311,46
20190312,49
20190313,44
20190314,37
20190315,59
20190318,51
20190319,45
20190320,35
20190321,77
20190322,54
20190325,101
20190326,52
20190327,24
20190328,30
20190329,48
20190401,59
20190402,36
20190403,37
20190404,54
20190405,77
20190408,41
20190409,43
20190410,44
20190411,43
20190412,51
20190415,93
20190416,40
20190417,27
20190422,49
20190423,45
20190424,42
20190425,38
20190426,28
20190429,32
20190430,35
20190502,44
20190503,48
20190506,46
20190507,47
20190508,32
20190509,35
20190510,57
20190513,54
20190514,31
20190515,67
20190516,25
20190517,63
20190520,42
20190521,35
20190522,45
20190523,44
20190524,43
20190527,45
20190528,50
20190529,55
20190530,46
20190531,34
20190603,38
20190604,56
20190605,61
20190606,50
20190607,79
20190610,46
20190611,49
20190612,49
20190613,45
20190614,39
20190617,46
20190618,66
20190619,65
20190620,41
20190621,57
20190622,3
20190624,38
20190625,38
20190626,58
20190627,29
20190628,47
20190701,39
20190702,53
20190703,51
20190704,69
20190705,45
20190708,96
20190709,65
20190710,69
20190711,37
20190712,44
20190715,35
20190716,48
20190717,55
20190718,56
20190719,31
20190722,40
20190723,37
20190724,38
20190725,42
20190726,45
20190729,48
20190730,37
20190731,40
20190801,47
20190802,44
20190805,59
20190806,55
20190807,42
20190808,46
20190809,74
20190812,35
20190813,45
20190814,43
20190816,45
20190819,55
20190820,30
20190821,83
20190822,47
20190823,39
20190826,38
20190827,36
20190828,35
20190829,34
20190830,23
20190902,36
20190903,26
20190904,70
20190905,43
20190906,50
20190909,73
20190910,63
20190911,52
20190912,47
20190913,45
20190914,1
20190916,53
20190917,40
20190918,56
20190919,46
20190920,57
20190923,30
20190924,51
20190925,48
20190926,53
20190927,52
20190930,53
20191001,53
20191002,50
20191003,32
20191004,73
20191007,59
20191008,43
20191009,42
20191010,41
20191011,58
20191014,38
20191015,31
20191016,60
20191017,33
20191018,58
20191019,4
20191021,69
20191022,51
20191023,54
20191024,35
20191025,44
20191028,41
20191029,47
20191030,37
20191031,41
20191104,51
20191105,40
20191106,54
20191107,46
20191108,60
20191111,46
20191112,38
20191113,35
20191114,35
20191115,54
20191118,46
20191119,26
20191120,62
20191121,34
20191122,56
20191125,66
20191126,38
20191127,46
20191128,44
20191129,39
20191202,38
20191203,37
20191204,36
20191205,38
20191210,38
20191211,44
20191212,43
20191213,46
20191216,44
20191217,58
20191218,77
20191219,29
20191220,55
20191223,43
20191224,26
20191226,53
20191227,63
20191230,55
20191231,12
20200102,53
20200103,44
20200107,47
20200108,51
20200109,40
20200110,35
20200113,57
20200114,48
20200115,54
20200116,43
20200117,64
20200119,1
20200120,52
20200121,37
20200122,57
20200123,24
20200124,38
20200125,5
20200127,46
20200128,33
20200129,45
20200130,53
20200131,57
20200203,47
20200204,44
20200205,57
20200206,55
20200207,54
20200210,36
20200211,40
20200212,53
20200213,29
20200214,47
20200217,29
20200218,41
20200219,33
20200220,52
20200221,40
20200224,46
20200225,48
20200226,34
20200227,64
20200302,43
20200303,59
20200304,48
20200305,42
20200306,89
20200309,54
20200310,47
20200311,57
20200312,46
20200313,58
20200326,1
20200402,-3
20200408,3
20200413,2
20200414,2
20200415,7
20200416,1
20200417,6
20200420,7
20200421,12
20200422,8
20200423,6
20200424,2
20200427,2
20200428,7
20200430,6
20200504,18
20200505,26
20200506,32
20200507,36
20200508,31
20200509,1
20200511,45
20200512,39
20200513,37
20200514,31
20200515,35
20200518,64
20200519,66
20200520,37
20200521,80
20200522,34
20200523,3
20200525,41
20200526,35
20200527,49
20200528,38
20200529,27
20200601,38
20200602,63
20200603,57
20200604,71
20200605,57
20200608,74
20200609,55
20200610,31
20200611,55
20200612,53
20200613,-1
20200615,61
20200616,60
20200617,57
20200618,73
20200619,32
20200622,51
20200623,53
20200624,82
20200625,62
20200626,58
20200629,62
20200630,52
20200701,55
20200702,34
20200703,44
20200704,1
20200706,33
20200707,60
20200708,65
20200709,57
20200710,51
20200713,44
20200714,84
20200715,33
20200716,53
20200717,81
20200720,51
20200721,51
20200722,74
20200723,50
20200724,61
20200727,45
20200728,64
20200729,57
20200730,53
20200731,34
20200803,45
20200804,44
20200805,56
20200806,55
20200807,46
20200810,57
20200811,44
20200812,82
20200813,46
20200814,41
20200817,55
20200818,39
20200819,61
20200820,53
20200821,50
20200824,45
20200825,56
20200826,45
20200827,34
20200828,33
20200831,37
20200901,63
20200902,48
20200903,63
20200904,47
20200907,50
20200908,71
20200909,56
20200910,58
20200911,87
20200914,73
20200915,58
20200916,71
20200917,61
20200918,145
20200921,66
20200922,63
20200923,54
20200924,52
20200925,76
20200928,61
20200929,66
20200930,53
20201001,82
20201002,52
20201003,2
20201005,46
20201006,66
20201007,63
20201008,55
20201009,65
20201010,2
20201013,62
20201014,72
20201015,50
20201016,50
20201019,78
20201020,39
20201021,70
20201022,59
20201023,70
20201026,37
20201027,46
20201028,44
20201029,58
20201030,61
20201103,44
20201104,56
20201105,55
20201106,54
20201109,62
20201110,52
20201111,43
20201112,42
20201113,63
20201116,40
20201117,41
20201118,28
20201119,54
20201120,56
20201123,59
20201124,46
20201125,39
20201126,36
20201127,67
20201128,2
20201130,69
20201201,54
20201202,51
20201203,35
20201204,55
20201207,1
20201209,45
20201210,51
20201211,67
20201214,41
20201215,51
20201216,38
20201217,133
20201218,43
20201221,47
20201222,63
20201223,55
20201224,21
20201228,78
20201229,51
20201230,55
20201231,25
20210104,52
20210105,35
20210107,55
20210108,65
20210111,58
20210112,64
20210113,63
20210114,40
20210115,76
20210118,43
20210119,50
20210120,50
20210121,48
20210122,38
20210125,52
20210126,44
20210127,27
20210128,28
20210129,42
20210201,32
20210202,38
20210203,42
20210204,44
20210205,67
20210208,57
20210209,56
20210210,55
20210211,38
20210212,53
20210215,29
20210216,53
20210217,48
20210218,68
20210219,69
20210222,52
20210223,34
20210224,51
20210225,32
20210226,61
20210302,42
20210303,58
20210304,54
20210305,60
20210306,2
20210308,56
20210309,59
20210310,55
20210311,61
20210312,72
20210315,67
20210316,45
20210317,38
20210318,52
20210319,65
20210322,74
20210323,44
20210324,45
20210325,65
20210326,71
20210329,54
20210330,40
20210331,81
20210405,44
20210406,67
20210407,48
20210408,73
20210409,64
20210412,60
20210413,50
20210414,25
20210415,41
20210416,59
20210419,37
20210420,35
20210422,84
20210423,71
20210424,7
20210426,38
20210427,61
20210428,42
20210429,52
20210430,47
20210503,43
20210504,59
20210505,52
20210506,43
20210507,46
20210510,39
20210511,48
20210512,56
20210513,56
20210514,52
20210517,54
20210518,41
20210519,64
20210520,55
20210521,79
20210524,43
20210525,60
20210526,57
20210527,37
20210528,55
20210531,48
20210601,67
20210602,43
20210603,71
20210604,61
20210607,67
20210608,83
20210609,80
20210610,47
20210611,44
20210612,1
20210614,62
20210615,52
20210616,74
20210617,59
20210618,49
20210621,69
20210622,62
20210623,42
20210624,51
20210625,77
20210628,53
20210629,46
20210630,68
20210701,41
20210702,66
20210705,73
20210706,56
20210707,57
20210708,56
20210709,64
20210712,43
20210713,48
20210714,56
20210715,55
20210716,31
20210719,64
20210720,41
20210721,59
20210722,54
20210723,51
20210726,60
20210727,54
20210728,31
20210729,58
20210730,52
20210802,41
20210803,47
20210804,63
20210805,49
20210806,64
20210809,63
20210810,63
20210811,72
20210812,58
20210813,63
20210817,69
20210818,66
20210819,76
20210820,65
20210823,54
20210824,53
20210825,45
20210826,60
20210827,58
20210830,42
20210831,51
20210901,65
20210902,56
20210903,57
20210906,59
20210907,59
20210908,37
20210909,75
20210910,69
20210913,41
20210914,64
20210915,53
20210916,75
20210917,61
20210918,5
20210920,50
20210921,49
20210922,51
20210923,60
20210924,54
20210927,63
20210928,62
20210929,41
20210930,60
20211001,61
20211002,1
20211004,56
20211005,52
20211006,50
20211007,61
20211008,76
20211011,39
20211013,44
20211014,53
20211015,48
20211016,14
20211018,30
20211019,32
20211020,59
20211021,46
20211022,83
20211025,38
20211026,58
20211027,69
20211028,67
20211029,63
20211030,2
20211102,46
20211103,74
20211104,52
20211105,88
20211108,50
20211109,55
20211110,49
20211111,57
20211112,71
20211113,2
20211115,34
20211116,43
20211117,43
20211118,57
20211119,59
20211122,37
20211123,52
20211124,35
20211125,42
20211126,59
20211127,5
20211129,60
20211130,59
20211201,29
20211202,50
20211203,52
20211207,56
20211209,61
20211210,58
20211213,56
20211214,79
20211215,54
20211216,59
20211217,34
20211220,38
20211221,50
20211222,38
20211223,47
20211224,18
20211227,49
20211228,43
20211229,45
20211230,49
20211231,13
20220103,55
20220104,68
20220105,50
20220107,63
20220110,91
20220111,51
20220112,60
20220113,42
20220114,74
20220117,47
20220118,44
20220119,63
20220120,48
20220121,55
20220124,39
20220125,65
20220126,42
20220127,31
20220128,67
20220131,58
20220201,52
20220202,73
20220203,69
20220204,51
20220205,5
20220207,71
20220208,62
20220209,57
20220210,45
20220211,60
20220213,1
20220214,35
20220215,48
20220216,54
20220217,68
20220218,53
20220221,42
20220222,72
20220223,36
20220224,36
20220225,46
20220301,57
20220302,51
20220303,54
20220304,71
20220305,3
20220307,30
20220308,61
20220309,54
20220310,63
20220311,51
20220314,52
20220315,41
20220316,86
20220317,72
20220318,53
20220321,47
20220322,17
20220323,41
20220324,38
20220325,53
20220326,1
20220328,45
20220329,32
20220330,54
20220331,36
20220401,38
20220404,53
20220405,27
20220406,52
20220407,52
20220408,45
20220409,4
20220411,75
20220412,59
20220413,49
20220418,49
20220419,64
20220420,25
20220421,62
20220422,77
20220425,45
20220426,56
20220427,38
20220428,63
20220429,58
20220503,78
20220504,62
20220505,42
20220506,84
20220509,38
20220510,57
20220511,47
20220512,36
20220513,34
20220516,55
20220517,59
20220518,46
20220519,67
20220520,35
20220523,40
20220524,59
20220525,64
20220526,45
20220527,53
20220530,39
20220531,58
20220601,49
20220602,47
20220603,49
20220606,59
20220607,41
20220608,65
20220609,50
20220610,59
20220611,11
20220613,67
20220614,68
20220615,53
20220616,48
20220617,54
20220620,41
20220621,39
20220622,60
20220623,42
20220624,52
20220627,70
20220628,46
20220629,32
20220630,53
20220701,44
20220702,4
20220704,44
20220705,69
20220706,34
20220707,57
20220708,55
20220711,38
20220712,57
20220713,37
20220714,49
20220715,57
20220718,53
20220719,69
20220720,59
20220721,56
20220722,48
20220725,54
20220726,40
20220727,65
20220728,56
20220729,50
20220801,74
20220802,38
20220803,52
20220804,41
20220805,53
20220808,84
20220809,53
20220810,45
20220811,28
20220812,34
20220816,54
20220817,53
20220818,54
20220819,40
20220822,57
20220823,55
20220824,47
20220825,38
20220826,40
20220828,2
20220829,35
20220830,46
20220831,22
20220901,34
20220902,43
20220905,65
20220906,43
20220907,66
20220908,57
20220909,48
20220911,2
20220912,45
20220913,53
20220914,33
20220915,26
20220916,57
20220918,1
20220919,37
20220920,47
20220921,36
20220922,60
20220923,69
20220926,69
20220927,47
20220928,46
20220929,51
20220930,50
20221003,57
20221004,46
20221005,57
20221006,36
20221007,64
20221010,68
20221011,63
20221013,55
20221014,36
20221017,61
20221018,46
20221019,56
20221020,71
20221021,84
20221024,41
20221025,39
20221026,38
20221027,46
20221028,65
20221029,3
20221031,63
20221102,50
20221103,48
20221104,38
20221107,64
20221108,57
20221109,72
20221110,34
20221111,56
20221114,56
20221115,39
20221116,53
20221117,65
20221118,66
20221121,44
20221122,65
20221123,52
20221124,42
20221125,65
20221128,46
20221129,39
20221130,33
20221201,60
20221202,52
20221203,1
20221205,83
20221207,49
20221209,78
20221212,79
20221213,41
20221214,45
20221215,35
20221216,39
20221219,56
20221220,29
20221221,48
20221222,42
20221223,32
20221227,85
20221228,82
20221229,43
20221230,52
20230101,-1
20230103,49
20230104,49
20230105,21
20230109,53
20230110,91
20230111,65
20230112,72
20230113,48
20230116,70
20230117,44
20230118,64
20230119,42
20230120,34
20230123,55
20230124,46
20230125,36
20230126,32
20230127,50
20230130,31
20230131,55
20230201,52
20230202,65
20230203,62
20230204,-1
20230206,44
20230207,57
20230208,23
20230209,48
20230210,55
20230213,46
20230214,46
20230215,28
20230216,53
20230217,68
20230220,34
20230221,38
20230222,35
20230223,52
20230224,49
20230227,69
20230301,59
20230302,34
20230303,51
20230306,62
20230307,52
20230308,60
20230309,42
20230310,61
20230313,52
20230314,50
20230315,49
20230316,43
20230317,50
20230320,51
20230321,39
20230322,43
20230323,43
20230324,55
20230327,41
20230328,39
20230329,38
20230330,64
20230331,34
20230403,76
20230404,50
20230405,43
20230410,52
20230411,58
20230412,18
20230413,37
20230414,41
20230417,53
20230418,45
20230419,24
20230420,50
20230421,46
20230424,73
20230425,43
20230426,33
20230427,56
20230428,53
20230502,84
20230503,62
20230504,60
20230505,46
20230508,59
20230509,49
20230510,52
20230511,41
20230512,43
20230515,42
20230516,50
20230517,41
20230518,53
20230519,20
20230522,57
20230523,45
20230524,59
20230525,33
20230526,58
20230529,49
20230530,42
20230531,83
20230601,55
20230602,49
20230605,33
20230606,59
20230607,58
20230608,67
20230609,49
20230610,4
20230612,55
20230613,63
20230614,41
20230615,43
20230616,41
20230619,55
20230620,48
20230621,63
20230622,47
20230623,36
20230626,47
20230627,66
20230628,32
20230629,40
20230630,62
20230703,59
20230704,64
20230705,43
20230706,46
20230707,61
20230710,63
20230711,43
20230712,80
20230713,55
20230714,50
20230717,32
20230718,40
20230719,66
20230720,92
20230721,43
20230724,61
20230725,41
20230726,40
20230727,39
20230728,45
20230731,33
20230801,61
20230802,57
20230803,48
20230804,39
20230807,50
20230808,63
20230809,62
20230810,42
20230811,56
20230814,67
20230816,41
20230817,92
20230818,45
20230821,47
20230822,46
20230823,45
20230824,43
20230825,42
20230828,44
20230829,36
20230830,60
20230831,34
20230901,41
20230904,59
20230905,77
20230906,58
20230907,39
20230908,64
20230911,45
20230912,58
20230913,47
20230914,63
20230915,40
20230918,42
20230919,58
20230920,69
20230921,62
20230922,54
20230925,64
20230926,39
20230927,40
20230928,55
20230929,66
20231001,4
20231002,52
20231003,61
20231004,56
20231005,40
20231006,55
20231007,-1
20231009,74
20231010,54
20231011,74
20231013,80
20231016,56
20231017,45
20231018,44
20231019,45
20231020,58
20231023,44
20231024,53
20231025,60
20231026,51
20231027,52
20231030,44
20231031,73
20231102,66
20231103,52
20231106,70
20231107,70
20231108,73
20231109,58
20231110,47
20231113,61
20231114,71
20231115,33
20231116,39
20231117,62
20231120,65
20231121,42
20231122,48
20231123,51
20231124,48
20231127,64
20231128,62
20231129,51
20231130,65
20231201,86
20231202,-2
20231204,56
20231205,90
20231207,54
20231211,53
20231212,60
20231213,54
20231214,54
20231215,41
20231218,59
20231219,55
20231220,36
20231221,40
20231222,46
20231225,1
20231226,46
20231227,47
20231228,44
20231229,61
20240102,46
20240103,52
20240104,70
20240105,41
20240108,67
20240109,72
20240110,50
20240111,60
20240112,28
20240115,64
20240116,49
20240117,49
20240118,76
20240119,49
20240122,49
20240123,31
20240124,36
20240125,41
20240126,43
20240129,47
20240130,50
20240131,49
20240201,46
20240202,60
20240205,52
20240206,66
20240207,40
20240208,51
20240209,47
20240212,38
20240213,31
20240214,47
20240215,66
20240216,41
20240219,46
20240220,47
20240221,32
20240222,55
20240223,80
20240226,37
20240227,48
20240229,63
20240301,70
20240304,38
20240305,47
20240306,43
20240307,54
20240308,73
20240311,55
20240312,56
20240313,53
20240314,34
20240315,58
20240318,51
20240319,65
20240320,71
20240321,46
20240322,54
20240325,57
20240326,52
20240327,27
20240401,60
20240402,70
20240403,39
20240404,45
20240405,70
20240408,40
20240409,60
20240410,45
20240411,69
20240412,57
20240415,51
20240416,31
20240417,44
20240418,53
20240419,53
20240422,44
20240423,67
20240424,53
20240425,63
20240426,66
20240429,66
20240430,45
20240502,63
20240503,57
20240506,56
20240507,72
20240508,61
20240509,51
20240510,54
20240513,60
20240514,51
20240515,53
20240516,46
20240517,57
20240520,54
20240521,68
20240522,53
20240523,58
20240524,44
20240527,29
20240528,58
20240529,68
20240530,48
20240531,78
20240602,23
20240603,48
20240604,77
20240605,38
20240606,49
20240607,49
20240608,-1
20240610,75
20240611,53
20240612,69
20240613,51
20240614,74
20240617,85
20240618,54
20240619,40
20240620,76
20240621,64
20240624,65
20240625,88
20240626,60
20240627,51
20240628,69
20240701,62
20240702,56
20240703,50
20240704,48
20240705,48
